   -0.2757,   -0.5720
   -1.9959,   -2.3331
    1.2029,    1.3467
   -7.0569,   -5.6965
   32.9447,   26.5072
   -3.3491,   -2.5431
   -0.1476,    0.3464
   -0.2219,   -0.0222
   -3.2996,   -2.0644
   -1.9959,   -0.5036
   -3.1439,   -1.8798
   -1.2478,   -0.8983
   -1.9959,   -0.1271
   -1.9959,   -2.3895
    1.6552,    0.6460
   -0.6277,   -1.1847
   -4.3021,   -6.6714
    3.9928,    4.3288
    1.8703,    4.0580
   -1.2847,    0.0783
   -1.9959,   -2.7913
   -0.7047,    0.2500
   16.8365,   13.5812
   -1.9959,   -4.4162
   -1.9959,   -0.3607
   -3.4729,   -1.8629
   -1.9959,   -1.3618
   -1.3865,   -0.0611
  -14.4464,  -10.9921
    1.4970,    1.7419
   -0.3487,    0.1967
   -3.0336,   -1.3966
   -2.9524,   -2.2863
   -1.4957,   -0.8488
    3.5152,    5.8530
   -1.9959,   -1.3606
   -1.9959,   -0.6089
   -2.3462,   -1.7156
    1.7057,    2.8189
   -2.8183,   -1.5938
   -2.4141,   -2.8373
   -1.0874,   -0.0177
   -1.9862,   -0.1727
    0.9416,   -0.7740
    0.9899,    2.3797
   -1.9959,   -1.7885
   -1.9959,   -2.6764
   -1.9959,   -2.0758
    0.7835,    2.2596
   -3.3228,   -1.0536
   -3.5937,   -1.3829
   -3.7774,   -1.3734
    2.2639,   -2.6028
   -1.9959,   -3.1499
   -1.9959,   -0.1271
   -2.7641,   -1.1223
   -1.9959,   -1.6073
    1.1883,    2.1887
    4.7069,    5.7947
   -3.1671,   -2.2028
   16.0318,   13.9365
   -3.2855,   -1.8202
    1.2563,    2.5111
   -1.9959,   -0.9331
    4.1587,    4.8706
   -1.9959,   -0.7988
   -2.5229,   -2.2003
   -2.7670,   -3.7700
   -1.5090,   -0.4018
    1.7595,   -1.5151
   -5.3069,  -11.4222
   -3.3014,   -5.8303
   -9.9461,  -10.2080
    3.2504,    0.5155
   -0.4139,    1.2321
   -1.9959,   -4.3174
   -1.9959,   -0.1271
   -2.7232,   -1.0912
   -1.9959,   -0.8688
   -2.1142,   -1.3541
   -1.9959,   -0.6429
   -1.9959,   -3.1863
    5.2886,    3.7862
   -4.3100,   -8.0694
   -1.9959,   -1.0346
   -0.7452,    0.9060
    9.2388,   10.3327
   -1.7665,   -0.3370
   -1.9959,   -3.6416
   18.7657,   19.0014
   -1.9959,   -1.1739
   -6.9244,   -2.8247
    5.5178,    6.3455
   -0.8692,   -4.4202
   -5.7981,   -4.7446
    0.9295,   -0.3667
   -1.2533,   -0.7198
   -6.6983,   -5.0560
   -5.5751,   -3.9250
   -1.9959,   -0.3293
   -0.5234,    0.0134
   -1.2938,   -0.4804
   -1.9959,   -1.4302
   -1.9959,   -1.6913
   -0.3313,   -0.0302
   -2.7843,   -2.0923
   -1.9959,   -0.8539
   11.8267,   12.5296
   -2.7123,   -2.3493
   -1.9959,   -1.6179
   -1.9959,   -0.4643
   -1.9959,   -1.3118
   -1.9959,   -0.9217
   -1.9959,   -1.2534
    1.3291,    3.1059
   -1.9959,   -1.4979
    1.3424,   -5.9043
   -1.9959,   -2.1765
   -1.9959,   -5.8868
   -1.9134,   -1.0873
   -0.4333,    0.5357
    0.0106,    1.3281
   -1.9959,   -1.9572
   -1.9959,   -0.4161
    0.3064,    0.8620
    1.5551,    1.7120
    0.3119,    1.0561
   -1.3472,   -1.7961
   -0.5247,    0.7326
   -1.9959,   -1.1238
    0.9614,    2.9424
    0.2733,   -1.2047
   -2.9579,   -3.4448
    0.4033,    0.6547
    6.0915,    2.3391
    1.5126,    2.0587
  -11.4321,   -7.6665
    0.4105,    0.9427
   -0.6223,    0.0229
    1.5983,    2.4643
    0.1221,   -1.9950
    0.5524,    1.7701
   -0.1897,    0.0606
   -1.9959,   -4.4978
   14.4244,    8.7629
    1.7217,    3.0039
   -2.9003,   -0.8997
   36.3403,   33.6014
  -13.5068,  -12.5550
   -1.9959,   -1.1163
    0.6101,    1.3289
    0.5609,    1.4327
    7.0204,    8.0592
    3.3340,    3.5047
    2.4822,    2.9615
   -1.9959,   -1.8466
   -1.0439,   -0.3855
    5.4880,    6.1901
   -1.9959,   -1.3673
   -1.6247,   -0.7084
   -1.9959,   -1.2878
   -1.9959,  -10.8659
   -0.6045,    0.3691
   -3.7444,   -3.8910
   -2.4329,   -1.6690
    4.8116,    4.9832
   -1.9959,   -1.5097
   -1.9959,   -1.5765
   -1.7354,   -0.5231
   -0.7676,    0.0774
   -2.9249,   -3.9824
    2.2951,    3.0796
    0.8434,    0.7732
   -1.9821,   -1.6806
   -1.2560,   -0.7417
   -0.2609,   -0.4571
    9.4196,    2.3359
   -1.9959,   -4.2280
   -1.9959,   -3.0567
   -1.9959,   -1.9383
    2.4343,   -0.8717
   -1.9959,   -1.2938
   -1.9959,   -7.2125
   -1.9959,   -0.9249
    1.2725,   -1.2539
   27.6658,   26.0214
   -1.9959,   -3.7403
    5.0993,    6.4449
   -1.6951,   -0.8262
   -2.6517,   -1.6026
   -1.3305,    0.6499
    0.9420,    1.3262
    0.6312,    1.8300
   -0.5596,   -0.3401
   -2.9979,   -1.5954
   -2.5715,   -1.2678
   -0.0972,    0.7994
   -0.5118,    0.5910
